,0,1
0,-1.4661734915710358,1.1520929166674163
1,-1.962008735178287,-1.9110959877003553
1,-1.4365349871850537,-3.8181921456762704
2,4.50844618268348,-0.24363666066772316
0,-2.2539910958458114,1.5158787249689791
2,4.67968619801605,0.3172653303203864
0,-1.7066346145461804,1.392098635861696
0,-0.9071666569794781,1.7014340370863055
2,2.193873711372496,-2.40797995046729
1,-1.5685618908169376,-2.1874910636915503
1,0.2863906768254489,-1.7192396798851677
1,-0.7848540124137175,-1.2069175720383991
2,2.3898147665556313,1.9722173337619509
1,-1.5655478053680985,-4.847355923697972
2,2.8983967314136914,3.302384459146877
1,0.26030840649184805,0.7145011169677691
2,3.5500715696095444,2.7540114266646487
2,-0.013416037270915115,2.5419085450026215
0,-4.258167926078639,0.44253788773275704
2,1.9274427413717352,-3.5364727973807373
1,0.2604241588161692,-0.28877793035070753
2,3.2565233886551437,2.5161796157395333
1,-1.6524079811686074,-5.378533460369346
2,2.431886422470437,1.787605682057245
0,-3.4034600867822706,0.9286255920042228
2,3.4080751983532886,-0.19152280719790563
2,1.4352948950952276,2.291826439582585
1,-1.1619113147383775,-3.5890960965036074
1,-4.32025372936564,-2.229504304250599
0,-5.320819046971977,-0.2039638445162688
0,-1.9447344398810997,-1.1224485246187301
2,5.0635835976706645,2.56478758084452
1,0.7450035615973405,3.1472894782096468
1,-0.2814230203289865,0.42257307892387685
0,-2.432218833177327,0.8671023403483797
0,-3.9168509948129424,0.7301871700281051
1,2.2046416944428437,-2.0569545595816563
1,0.24633908599323173,2.9525767257836932
1,-0.499506850137654,-2.2327609474077477
1,-0.7325368810190078,-0.8590705653604861
0,-5.211856467686064,0.2419515862655366
0,-3.361856633841013,0.5718424274539794
2,5.055505085013098,2.0421563765038186
2,2.2203324943311116,1.1494684271615996
1,-0.94083207996428,-3.2158797662892016
1,-2.0921099800589933,-1.9348704591961847
1,-0.5967082228904668,-3.2540369533367737
1,0.044623618259571174,0.9260420123917197
1,-0.6882299440467589,-1.2252154019976769
2,2.607886054850717,2.8585692073159823
1,-1.11066619156253,-2.840802166353428
1,-1.4470825861701087,-3.3872366510349505
0,-5.89227561027797,0.12372474211505824
2,1.4272790506691027,-1.2002931123030034
2,-0.015834682637843045,1.220689794234234
0,-0.7134934227237206,1.496433680337806
1,-0.8957253180743233,-2.035903174477697
2,2.9291286362857374,-0.05504765134881118
1,1.04231266879977,4.52370627548967
1,1.1744675005847718,3.311154214031511
2,2.183384449168935,1.277816031311782
0,-2.765726244912971,-0.08000195373092545
0,-0.8703147656427057,0.896368455926168
1,-1.4880289502146666,-2.9375477114384845
2,3.733085621991874,-1.6529758387851095
2,1.917542979656322,-0.8304692863432832
1,0.8767388040472317,3.583792751018331
2,1.4764475927061853,0.966416604941656
0,-1.3973864048380304,1.1055138462351852
2,1.0500003933935675,-0.6044873618167503
0,-3.089212344731445,0.5364640481203373
2,5.829978107748397,-1.035613744511254
2,3.0240833881925404,-1.0977203587080626
0,-4.0815866718424125,0.7792123136007238
2,5.20071181837611,-0.07998540092529516
1,1.819963406437513,6.173629838848214
0,-2.8806319077503755,1.828280513921412
1,2.475514792270063,-1.5353015167394695
0,-4.449603672460155,0.8478601107238324
1,-1.6749543981282564,-3.878897448829593
2,6.1312507432071595,2.1546269410874075
2,0.6216513149408336,0.2600960467844486
0,0.336088774583557,-0.9332772659029733
2,2.9623426338950143,0.5015033544656209
1,0.20107466999492074,2.004787230427014
1,-2.2935314512692493,-5.418328647907241
1,-0.6073245150751125,0.5457215997634659
2,2.7333091449164177,-1.3872303536465562
2,4.51167133254705,2.6485029638604667
0,-3.827786237128115,0.4009046471480253
1,1.3793203453374414,2.7490296887550127
0,-1.7436826641159247,3.4718607800276233
1,-1.0607466821278746,-1.2311840983008486
1,-4.460626354865838,-2.352857018138444
0,-2.80306624325228,1.2422730327545723
2,1.0588738058908236,-2.0047589207380874
1,-1.940840547768651,-2.023899570299315
2,3.5858621199222664,-2.1679950460756703
0,1.492047791991407,1.1432997289194662
1,-1.4661407291230002,-5.339722380609716
2,5.838746351388347,1.6595067479919372
2,4.150098581212349,4.4639617875602315
1,0.5599915972210194,1.1993358352334726
0,-2.4143829986159573,1.170088063259905
2,1.1533614983319125,3.304904599249063
0,-4.0895494504038306,0.6772029305485816
0,-0.6399858284380397,2.362996867612177
1,-0.6661608391478324,-0.04950220559145846
2,2.9869633472444717,2.342998641847763
2,1.459344976826607,-0.3015794979389662
0,-4.16997799274588,0.2107162963631105
1,0.6512128458382356,-0.16572708073439157
1,-0.9198226731988721,-5.420072664776647
1,-0.7503171127787623,-3.504400666349996
1,-4.718612255858109,-2.687496379358351
2,1.958345802852927,0.205167996209354
1,-0.2647385826722636,0.31290405153420253
1,-0.8289935841040098,-0.8170207831897955
2,1.6947484982269094,0.9137654435482485
2,2.7313862376253852,1.5006060350763168
1,0.08628008758856853,0.4643835290496776
2,2.8521194412015833,-1.037290575791865
2,2.189705640702433,-1.4335462505550427
0,-3.8417808879471114,0.32031130307526556
0,-1.5718077708688543,-1.4244062185486044
0,-3.7654181810072997,0.9741769617612078
2,3.737578120744609,-2.856626968884895
1,-5.976371420505087,-2.795724928929948
1,-0.15929753290619658,0.11639918603552402
1,-1.4512621223752922,-2.220847151048675
2,1.3139206389368567,0.23102887520641113
0,1.4723059946624257,0.640054722477128
0,-2.271074740604239,1.5483227197543505
2,2.3204768307815966,2.1767851332563266
1,-0.8966574115835794,-3.8780781215407174
2,3.1156845145814454,0.602551564981412
2,2.5464970185252827,-0.04655554108878737
1,-2.0613275535136593,-3.409383542269957
2,2.9675697812282635,-0.1160186104302352
1,-1.0664265363612038,-0.5535105573990484
2,2.7446173720488245,3.583884810362651
2,2.373839331124235,-0.5965424552367072
2,2.086334707100181,-0.9106549640955798
1,-1.3103646353679088,-2.0418623453910074
1,-0.48439081502686937,-0.745674361178094
0,-3.730841788175457,0.7764135966688237
1,-0.9781799374451539,-0.26401101456656617
